Topic,Group ID,Documents,Words
Topic 15, CVC-UNCC-08-32,0.034831213711593825,82.20166435936143
Topic 15, CVC-UNCC-08-33,0.08534246457484804,217.62328466586249
Topic 15, CVC-UNCC-08-34,0.0054373851132519324,0.032624310679511596
Topic 15, CVC-UNCC-08-35,0.31711993242024633,929.1614019913218
Topic 15, CVC-UNCC-08-36,1.3635908286900407E-4,0.29358110541696575
Topic 15, CVC-UNCC-08-37,-1.1636157337444712E-6,-0.003318632072639232
Topic 15, CVC-UNCC-08-38,1.6381025052874002E-4,0.4334419228990461
Topic 15, CVC-UNCC-09-01,8.4553186365709E-5,0.21848543356899205
Topic 15, CVC-UNCC-09-02,3.46325282652756E-5,0.08758566398288199
Topic 15, CVC-UNCC-09-03,1.643893649353706E-5,0.043924838310731025
Topic 15, CVC-UNCC-09-05,0.011075273239355676,29.17226971246285
Topic 15, CVC-UNCC-09-06,7.963214375756643E-6,0.017089058050373754
Topic 15, CVC-UNCC-09-07,2.0586924524028093E-5,0.05181728902697871
Topic 15, CVC-UNCC-09-08,-1.3886789466755755E-6,-0.0036397275192366833
Topic 15, CVC-UNCC-09-09,2.804699966019692E-5,0.05362586335029651
Topic 15, CVC-UNCC-09-10,2.4098136929081848E-5,0.061980408181598515
Topic 15, CVC-UNCC-09-11,8.746150718873564E-5,0.22914914883448737
Topic 15, CVC-UNCC-09-12,3.064848659200914E-5,0.07968606513922376
Topic 15, CVC-UNCC-09-13,0.006610731573278424,16.116963575652797
Topic 15, CVC-UNCC-09-14,1.3819342587273824E-6,0.0036704173911799275
Topic 15, CVC-UNCC-09-15,0.03245240293627251,87.84865474848968
Topic 15, CVC-UNCC-09-16,9.34549787228228E-6,0.0227843238126242
Topic 15, CVC-UNCC-09-17,1.950413146897885E-5,0.05162743599838701
Topic 15, CVC-UNCC-09-18,5.319375671574413E-5,0.15128304409957632
Topic 15, CVC-UNCC-09-19,1.2396697940929453E-5,0.0307686042893869
Topic 15, CVC-UNCC-09-20,3.4934587585890825E-7,8.932774045712283E-4
Topic 15, CVC-UNCC-09-21,1.7223392835008027E-5,0.023441037648445923
Topic 15, CVC-UNCC-09-22,5.826858346237948E-6,0.015074082541717571
Topic 15, CVC-UNCC-09-23,1.6430414043114815E-4,0.006079253195952481
Topic 15, CVC-UNCC-09-24,1.0598530322493357E-6,0.002863722893137705
Topic 15, CVC-UNCC-09-25,1.0946646565072857E-4,0.003393460435172586
Topic 15, CVC-UNCC-09-26,0.2903550587834553,804.8642229477381
Topic 15, CVC-UNCC-09-27,0.3386646679305604,965.1943036020971
Topic 15, CVC-UNCC-09-28,4.715393793729165E-6,0.005903673029748915
Topic 15, CVC-UNCC-09-29,1.9616435199980982E-5,0.03179824145916917
Topic 15, CVC-UNCC-10-01_0,2.4348427219677144E-5,0.05797360521005128
Topic 15, CVC-UNCC-10-02,0.09167357297378954,79.20596704935417
Topic 15, CVC-UNCC-10-03,-8.171955789820312E-4,-2.124708505353281
Topic 15, CVC-UNCC-10-04,0.004632974085628612,12.328344041857736
Topic 15, CVC-UNCC-10-05,0.006503328640874119,17.66954391725498
Topic 15, CVC-UNCC-10-06,1.7068425964505137E-5,0.04302950185651745
Topic 15, CVC-UNCC-10-07,0.2609637786848486,766.1896542187155
Topic 15, CVC-UNCC-10-08,0.00765329111335594,19.630691705757986
Topic 15, CVC-UNCC-10-09,0.10150283584534575,127.99507600098099
Topic 15, CVC-UNCC-10-10,7.853294819099318E-5,0.15863655534580623
Topic 15, CVC-UNCC-10-11,1.790318078277063E-4,0.44202953352660684
Topic 15, CVC-UNCC-10-12,0.9216349523504643,2549.242278201384
Topic 15, CVC-UNCC-10-13,0.050420503419405564,109.21081040643246
Topic 15, CVC-UNCC-10-14,0.6650601474414088,1863.4985331308276
Topic 15, CVC-UNCC-10-15,5.1618494256308013E-5,0.12207773891616845
Topic 15, CVC-UNCC-10-16,0.0025631977811073196,6.823232493307684
Topic 15, CVC-UNCC-10-17,6.606437505694025E-8,1.7678826765237212E-4
Topic 15, CVC-UNCC-10-18,0.0015992054531399238,3.98521998922469
Topic 15, CVC-UNCC-10-19,4.4544903707043666E-5,0.11252042676399229
Topic 15, CVC-UNCC-10-20,1.931229569438999E-5,0.048048991687642296
Topic 15, CVC-UNCC-10-21,0.13668131433891484,371.63649368750947
Topic 15, CVC-UNCC-10-22,2.2252863140585826E-5,0.06195197098339094
Topic 15, CVC-UNCC-10-23,1.4463116283931697E-6,0.004121988140920534
Topic 15, CVC-UNCC-10-25,1.626788626946062E-5,0.04278454088868143
Topic 15, CVC-UNCC-10-26,1.640951790378827E-6,0.0046258430970779136
Topic 15, CVC-UNCC-10-27,4.022492035420914E-5,0.03732872608870608
Topic 15, CVC-UNCC-10-28,4.905613252446711E-6,0.006048621140266794
Topic 15, CVC-UNCC-10-29,1.0463047206512365E-4,0.16447910208637437
Topic 15, CVC-UNCC-10-30,3.0490315364611675E-4,0.8628759248185104
Topic 15, CVC-UNCC-11-01,3.2962833126364196E-5,0.08909853794056243
Topic 15, CVC-UNCC-11-02,3.1962247844304127E-6,0.008223886370339452
Topic 15, CVC-UNCC-11-03,4.4544903707043666E-5,0.11252042676399229
Topic 15, CVC-UNCC-11-04,5.5444026706088316E-6,0.013788929441804165
Topic 15, CVC-UNCC-11-05,4.590923388394821E-4,0.7230704336721844
Topic 15, CVC-UNCC-11-06,-4.426790714737537E-7,-0.0011345864601872307
Topic 15, CVC-UNCC-11-07,0.11811544116864396,306.15522350912516
Topic 15, CVC-UNCC-11-08,2.5413664297834923E-5,0.06259385516556741
Topic 15, CVC-UNCC-11-09,7.607452794576824E-5,0.2081399084596219
Topic 15, CVC-UNCC-11-10,1.0368959350882166E-5,0.029416737678452706
Topic 15, CVC-UNCC-11-11,1.0083598292408829E-4,0.09075238463167946
Topic 15, CVC-UNCC-11-12_0,5.604724594985297E-6,0.015160780029435227
Topic 15, CVC-UNCC-11-13,2.9845298668528257E-5,0.08279085850649738
Topic 15, CVC-UNCC-11-14,1.313579098455504E-6,0.003620223995343369
Topic 15, CVC-UNCC-11-15,5.966048345198738E-5,0.1636487061088014
Topic 15, CVC-UNCC-11-16_0,2.156327410073887E-5,0.058350219716599386
Topic 15, CVC-UNCC-11-17,0.07558054539583235,55.92960359291594
Topic 15, CVC-UNCC-11-18,-4.717712721174442E-7,-7.279430728772164E-4
Topic 15, CVC-UNCC-11-20,0.8970219974816784,2554.7186488278203
Topic 15, CVC-UNCC-11-21,1.5474254336484709E-6,0.004142457885876956
Topic 15, CVC-UNCC-11-22,2.5509120177548762E-5,0.06326261804032093
Topic 15, CVC-UNCC-11-23,9.261298633063573E-6,0.016364714684623333
Topic 15, CVC-UNCC-11-24_0,0.017347919897325856,46.110771087092125
Topic 15, CVC-UNCC-11-25,0.009201189564366084,24.171524985589702
Topic 15, CVC-UNCC-11-26,0.004055694401630645,11.286997519738085
Topic 15, CVC-UNCC-12-01,-2.229097896685293E-6,-0.004805935065253491
Topic 15, CVC-UNCC-12-02,0.016099154426060358,42.1153879785739
Topic 15, CVC-UNCC-12-03,0.8077147950580097,2203.4459609182504
Topic 15, CVC-UNCC-12-04,0.01019499434240157,27.342974826321008
Topic 15, CVC-UNCC-12-05,0.07026331856981792,74.33859104686736
Topic 15, CVC-UNCC-12-06,0.2278601085773475,475.3161864923469
Topic 15, CVC-UNCC-12-07,0.0059288768805395775,15.741168117832578
Topic 15, CVC-UNCC-12-08,2.224761863765025E-4,0.6178163695675474
Topic 15, CVC-UNCC-12-09,0.06735265880680738,164.67725078264405
Topic 15, CVC-UNCC-12-10,4.5912696292221136E-5,0.12322967684832153
Topic 15, CVC-UNCC-12-11,2.9750562006156744E-6,0.005245024081685434
Topic 15, CVC-UNCC-12-12,0.002030229006988431,2.78141373957415
Topic 15, CVC-UNCC-12-13,2.3709339555682308E-5,0.020508578715665197
Topic 15, CVC-UNCC-12-14,1.3629939184796209E-5,0.03527428261025259
Topic 15, CVC-UNCC-12-15_0,3.250658960059149E-5,0.08279428371270653
Topic 15, CVC-UNCC-13-01,0.16944605389108225,432.7652216378241
Topic 15, CVC-UNCC-13-02,-2.783630256112829E-7,-7.304245792040063E-4
Topic 15, CVC-UNCC-13-03,3.787242690150795E-5,0.09006063117178591
Topic 15, CVC-UNCC-13-04,1.2532754103204305E-6,0.0014224675907136886
Topic 15, CVC-UNCC-13-05,8.909162702233463E-4,2.197890438640995
Topic 15, CVC-UNCC-13-06,0.04596512353890952,76.02631433335634
Topic 15, CVC-UNCC-13-07,0.06941443306759314,118.28219394717871
Topic 15, CVC-UNCC-13-08,5.687618256155113E-6,0.016050458718869728
Topic 15, CVC-UNCC-13-09,2.2453879725155092E-5,0.06186043864280228
Topic 15, CVC-UNCC-13-10_0,3.683011069099514E-6,0.010400823259137028
Topic 15, CVC-UNCC-13-11,8.956865365287112E-5,0.24676164081365995
Topic 15, CVC-UNCC-13-12_0,0.17425044349053578,466.9911885546359
Topic 15, CVC-UNCC-13-13,0.011528642247152353,28.475746350466313
Topic 15, CVC-UNCC-13-14,-1.7544934984583221E-6,-0.0021808354185836945
Topic 15, CVC-UNCC-13-15,1.3668843688803094E-5,0.036167760400572985
Topic 15, CVC-UNCC-13-16,6.550374316000181E-4,1.772531289909649
Topic 15, CVC-UNCC-13-17,0.04596512353890952,76.02631433335634
Topic 15, CVC-UNCC-14-01,0.0041755280760815885,11.140308906985679
Topic 15, CVC-UNCC-14-02,0.03995018584366343,76.98400812073943
Topic 15, CVC-UNCC-14-03,5.0987928113829144E-6,0.012476746009453992
Topic 15, CVC-UNCC-14-04,3.261827694766811E-4,0.8291566000097234
Topic 15, CVC-UNCC-14-05,2.2126671459524786E-5,0.05710893903703347
Topic 15, CVC-UNCC-14-06,0.011706325720557189,28.14200703221948
Topic 15, CVC-UNCC-14-07,2.557993636705943E-5,0.06661015429982275
Topic 15, CVC-UNCC-14-08,0.10240704175333733,221.09680314545528
Topic 15, CVC-UNCC-14-09,0.006476421036706437,16.255816802133157
Topic 15, CVC-UNCC-14-10,0.011130102792164337,31.999045527472468
Topic 15, CVC-UNCC-14-11,-0.0019152103655342202,-5.048494523548205
Topic 15, CVC-UNCC-14-12,4.965985697044607E-5,0.13040678440439138
Topic 15, CVC-UNCC-14-13,1.5359121850381036E-5,0.04079382763461203
Topic 15, CVC-UNCC-14-14,0.045913926486155894,129.15587520555653
Topic 15, CVC-UNCC-14-15,5.687618256155113E-6,0.016050458718869728
Topic 15, CVC-UNCC-14-16,1.2952892148831963E-4,0.3498576169399513
Topic 16, CVC-UNCC-06-01,6.032625426796931E-5,0.165112957931432
Topic 16, CVC-UNCC-06-02,3.068038343183824E-5,0.0815177787783942
Topic 16, CVC-UNCC-06-03,2.610931378979617E-4,0.668137339880884
Topic 16, CVC-UNCC-06-04,2.9403499107253654E-5,0.08338832346817136
Topic 16, CVC-UNCC-06-05,-4.357635169598455E-6,-0.011726396241389441
Topic 16, CVC-UNCC-06-06,1.3937078424044613E-5,0.037560426352800234
Topic 16, CVC-UNCC-06-07,8.065164668376343E-7,0.0021009753961120374
Topic 16, CVC-UNCC-06-08,6.846391950261395E-4,1.7807465462629888
Topic 16, CVC-UNCC-06-09,4.837103528644617E-6,0.01220401220277037
Topic 16, CVC-UNCC-06-09_0,4.837103528644617E-6,0.01220401220277037
Topic 16, CVC-UNCC-06-11,2.1261368924599764E-6,0.0054854331825467395
Topic 16, CVC-UNCC-07-01,1.072726193258064E-5,0.02894215269410257
Topic 16, CVC-UNCC-07-02,1.4519137195194781E-5,0.037648122747140064
Topic 16, CVC-UNCC-07-03,0.06438621576049881,150.34181380076473
Topic 16, CVC-UNCC-07-04,3.9076336297621755E-7,8.628055054514883E-4
Topic 16, CVC-UNCC-07-05,0.00882049449279434,24.909076447651216
Topic 16, CVC-UNCC-07-06,0.03139899181895743,84.9656718620988
Topic 16, CVC-UNCC-07-07,1.5508993352317538E-5,0.0356396667236257
Topic 16, CVC-UNCC-07-08,-1.4374677910103533E-4,-0.3445610295051817
Topic 16, CVC-UNCC-07-09,1.841044109982246E-5,0.04897177332552775
Topic 16, CVC-UNCC-07-10,-5.873536690907712E-7,-0.0014930530268287402
Topic 16, CVC-UNCC-07-11,0.006067839265821504,16.577336874224347
Topic 16, CVC-UNCC-07-12,0.022184033164107272,61.84908446153107
Topic 16, CVC-UNCC-07-13,1.868919749032001E-5,0.052292374577915385
Topic 16, CVC-UNCC-07-14,1.353454044213817E-4,0.36137222980508915
Topic 16, CVC-UNCC-07-15,0.027617872611333753,46.757058330988045
Topic 16, CVC-UNCC-07-16,-5.485562998077933E-6,-0.013648080739217899
Topic 16, CVC-UNCC-08-01,0.0031968143182903703,8.474754757787771
Topic 16, CVC-UNCC-08-02,3.2543219426408534E-6,0.00869554823073636
Topic 16, CVC-UNCC-08-03,1.2322153947208522E-5,0.023067072189174354
Topic 16, CVC-UNCC-08-04,9.76638691310799E-7,0.0025187511848905504
Topic 16, CVC-UNCC-08-05,6.771431247721522E-6,0.01850632160002292
Topic 16, CVC-UNCC-08-06,3.718456008414368E-5,0.10816988528477396
Topic 16, CVC-UNCC-08-07,0.017960935412423724,48.44064280730679
Topic 16, CVC-UNCC-08-08,-9.579044722924359E-7,-0.0026639323374452644
Topic 16, CVC-UNCC-08-09,2.2192995646046752E-5,0.0577239816753676
Topic 16, CVC-UNCC-08-10,5.15960631357059E-5,0.14384982402234806
Topic 16, CVC-UNCC-08-11,0.008450464442006136,22.79090260009055
Topic 16, CVC-UNCC-08-12,4.93958985976945E-6,0.01031386362719861
Topic 16, CVC-UNCC-08-13,1.1685821712882383E-5,0.031072599934554256
Topic 16, CVC-UNCC-08-14,1.7615764414144393E-5,0.03695787374087493
Topic 16, CVC-UNCC-08-15,2.595308845764435E-4,0.6215764685605822
Topic 16, CVC-UNCC-08-16,-8.75350941495337E-8,-2.4194700022931112E-4
Topic 16, CVC-UNCC-08-18,0.0030922339846650828,8.132575379669168
Topic 16, CVC-UNCC-08-19,6.411335581525114E-7,0.001742601011058526
Topic 16, CVC-UNCC-08-20,0.002808363867661175,7.453397704772758
Topic 16, CVC-UNCC-08-21,0.005971703580017526,15.502542493725498
Topic 16, CVC-UNCC-08-22,1.793066885947593E-5,0.04817970722541182
Topic 16, CVC-UNCC-08-23,5.529992685810128E-5,0.1507476006151841
Topic 16, CVC-UNCC-08-24,0.006988844650407199,16.96891481118868
Topic 16, CVC-UNCC-08-25,8.609204162171246E-8,2.2685252967321234E-4
Topic 16, CVC-UNCC-08-26,2.2919929333124716E-5,0.042699828347611345
Topic 16, CVC-UNCC-08-27,5.750210486201601E-6,0.015180555683572227
Topic 16, CVC-UNCC-08-28,3.7295678876928066E-4,0.7134663369156339
Topic 16, CVC-UNCC-08-29 2,-2.2058645379210412E-7,-5.503632022112998E-4
Topic 16, CVC-UNCC-08-30,2.626105697092292E-5,0.024737915666609392
Topic 16, CVC-UNCC-08-31,3.488964517955634E-5,0.08328158304360099
Topic 16, CVC-UNCC-08-32,7.215047112797839E-6,0.0170275111862029
Topic 16, CVC-UNCC-08-33,2.437041399902678E-6,0.006214455569751829
